city_name,city_code,age,sex,measurement_date,name,value,unit
Wien,AT13,Less than 65 years,Females,2019,Malignant neoplasm of breast,10.15,Rate
Wien,AT13,Less than 65 years,Females,2020,Malignant neoplasm of breast,9.85,Rate
Wien,AT13,Less than 65 years,Females,2011,Diabetes mellitus,3.09,Rate
Wien,AT13,Less than 65 years,Females,2012,Diabetes mellitus,2.53,Rate
Wien,AT13,Less than 65 years,Females,2013,Diabetes mellitus,3.14,Rate
Wien,AT13,Less than 65 years,Females,2014,Diabetes mellitus,2.2,Rate
Wien,AT13,Less than 65 years,Females,2015,Diabetes mellitus,1.76,Rate
Wien,AT13,Less than 65 years,Females,2016,Diabetes mellitus,3.28,Rate
Wien,AT13,Less than 65 years,Females,2017,Diabetes mellitus,3.03,Rate
Wien,AT13,Less than 65 years,Females,2018,Diabetes mellitus,3.52,Rate
Wien,AT13,Less than 65 years,Females,2019,Diabetes mellitus,1.26,Rate
Wien,AT13,Less than 65 years,Females,2020,Diabetes mellitus,1.78,Rate
Wien,AT13,Less than 65 years,Females,2011,Mental and behavioural disorders (F00-F99),4.82,Rate
Wien,AT13,Less than 65 years,Females,2012,Mental and behavioural disorders (F00-F99),3.32,Rate
Wien,AT13,Less than 65 years,Females,2013,Mental and behavioural disorders (F00-F99),4.81,Rate
Wien,AT13,Less than 65 years,Females,2014,Mental and behavioural disorders (F00-F99),4.44,Rate
Wien,AT13,Less than 65 years,Females,2015,Mental and behavioural disorders (F00-F99),5.05,Rate
Wien,AT13,Less than 65 years,Females,2016,Mental and behavioural disorders (F00-F99),3.41,Rate
Wien,AT13,Less than 65 years,Females,2017,Mental and behavioural disorders (F00-F99),3.58,Rate
Wien,AT13,Less than 65 years,Females,2018,Mental and behavioural disorders (F00-F99),2.74,Rate
Wien,AT13,Less than 65 years,Females,2019,Mental and behavioural disorders (F00-F99),3.0,Rate
Wien,AT13,Less than 65 years,Females,2020,Mental and behavioural disorders (F00-F99),2.75,Rate
Wien,AT13,Less than 65 years,Females,2012,Other mental and behavioural disorders (remainder of F00-F99),0.3,Rate
Wien,AT13,Less than 65 years,Females,2013,Other mental and behavioural disorders (remainder of F00-F99),0.51,Rate
Wien,AT13,Less than 65 years,Females,2014,Other mental and behavioural disorders (remainder of F00-F99),0.24,Rate
Wien,AT13,Less than 65 years,Females,2015,Other mental and behavioural disorders (remainder of F00-F99),0.26,Rate
Wien,AT13,Less than 65 years,Females,2016,Other mental and behavioural disorders (remainder of F00-F99),0.72,Rate
Wien,AT13,Less than 65 years,Females,2017,Other mental and behavioural disorders (remainder of F00-F99),0.5,Rate
Wien,AT13,Less than 65 years,Females,2018,Other mental and behavioural disorders (remainder of F00-F99),0.25,Rate
Wien,AT13,Less than 65 years,Females,2019,Other mental and behavioural disorders (remainder of F00-F99),0.26,Rate
Wien,AT13,Less than 65 years,Females,2020,Other mental and behavioural disorders (remainder of F00-F99),0.0,Rate
Wien,AT13,Less than 65 years,Females,2011,Other ischaemic heart diseases,6.43,Rate
Wien,AT13,Less than 65 years,Females,2012,Other ischaemic heart diseases,4.81,Rate
Wien,AT13,Less than 65 years,Females,2013,Other ischaemic heart diseases,3.96,Rate
Wien,AT13,Less than 65 years,Females,2014,Other ischaemic heart diseases,5.52,Rate
Wien,AT13,Less than 65 years,Females,2015,Other ischaemic heart diseases,4.23,Rate
Wien,AT13,Less than 65 years,Females,2016,Other ischaemic heart diseases,3.25,Rate
Wien,AT13,Less than 65 years,Females,2017,Other ischaemic heart diseases,3.69,Rate
Wien,AT13,Less than 65 years,Females,2018,Other ischaemic heart diseases,5.55,Rate
Wien,AT13,Less than 65 years,Females,2019,Other ischaemic heart diseases,2.79,Rate
Wien,AT13,Less than 65 years,Females,2020,Other ischaemic heart diseases,3.41,Rate
Wien,AT13,Less than 65 years,Females,2011,Acute myocardial infarction including subsequent myocardial infarction,5.22,Rate
Wien,AT13,Less than 65 years,Females,2012,Acute myocardial infarction including subsequent myocardial infarction,3.69,Rate
Wien,AT13,Less than 65 years,Females,2013,Acute myocardial infarction including subsequent myocardial infarction,3.87,Rate
Wien,AT13,Less than 65 years,Females,2014,Acute myocardial infarction including subsequent myocardial infarction,3.77,Rate
Wien,AT13,Less than 65 years,Females,2015,Acute myocardial infarction including subsequent myocardial infarction,2.0,Rate
Wien,AT13,Less than 65 years,Females,2016,Acute myocardial infarction including subsequent myocardial infarction,4.79,Rate
Wien,AT13,Less than 65 years,Females,2017,Acute myocardial infarction including subsequent myocardial infarction,4.66,Rate
Wien,AT13,Less than 65 years,Females,2018,Acute myocardial infarction including subsequent myocardial infarction,2.1,Rate
Wien,AT13,Less than 65 years,Females,2019,Acute myocardial infarction including subsequent myocardial infarction,3.06,Rate
Wien,AT13,Less than 65 years,Females,2020,Acute myocardial infarction including subsequent myocardial infarction,4.72,Rate
Wien,AT13,Less than 65 years,Females,2011,Cerebrovascular diseases,5.53,Rate
Wien,AT13,Less than 65 years,Females,2012,Cerebrovascular diseases,5.03,Rate
Wien,AT13,Less than 65 years,Females,2013,Cerebrovascular diseases,5.48,Rate
Wien,AT13,Less than 65 years,Females,2014,Cerebrovascular diseases,3.23,Rate
Wien,AT13,Less than 65 years,Females,2015,Cerebrovascular diseases,3.77,Rate
Wien,AT13,Less than 65 years,Females,2016,Cerebrovascular diseases,3.87,Rate
Wien,AT13,Less than 65 years,Females,2017,Cerebrovascular diseases,3.46,Rate
Wien,AT13,Less than 65 years,Females,2018,Cerebrovascular diseases,3.43,Rate
Wien,AT13,Less than 65 years,Females,2019,Cerebrovascular diseases,3.89,Rate
Wien,AT13,Less than 65 years,Females,2020,Cerebrovascular diseases,3.01,Rate
Wien,AT13,Less than 65 years,Females,2011,Chronic lower respiratory diseases,5.53,Rate
Wien,AT13,Less than 65 years,Females,2012,Chronic lower respiratory diseases,5.87,Rate
Wien,AT13,Less than 65 years,Females,2013,Chronic lower respiratory diseases,5.03,Rate
Wien,AT13,Less than 65 years,Females,2014,Chronic lower respiratory diseases,3.94,Rate
Wien,AT13,Less than 65 years,Females,2015,Chronic lower respiratory diseases,4.96,Rate
Wien,AT13,Less than 65 years,Females,2016,Chronic lower respiratory diseases,4.34,Rate
Wien,AT13,Less than 65 years,Females,2017,Chronic lower respiratory diseases,5.48,Rate
Wien,AT13,Less than 65 years,Females,2018,Chronic lower respiratory diseases,8.41,Rate
Wien,AT13,Less than 65 years,Females,2019,Chronic lower respiratory diseases,4.94,Rate
Wien,AT13,Less than 65 years,Females,2020,Chronic lower respiratory diseases,4.65,Rate
Wien,AT13,Less than 65 years,Females,2011,Asthma and status asthmaticus,0.45,Rate
Wien,AT13,Less than 65 years,Females,2012,Asthma and status asthmaticus,0.58,Rate
Wien,AT13,Less than 65 years,Females,2013,Asthma and status asthmaticus,0.14,Rate
Wien,AT13,Less than 65 years,Females,2014,Asthma and status asthmaticus,0.28,Rate
Wien,AT13,Less than 65 years,Females,2015,Asthma and status asthmaticus,0.43,Rate
Wien,AT13,Less than 65 years,Females,2016,Asthma and status asthmaticus,0.14,Rate
Wien,AT13,Less than 65 years,Females,2017,Asthma and status asthmaticus,0.42,Rate
Wien,AT13,Less than 65 years,Females,2018,Asthma and status asthmaticus,0.26,Rate
Wien,AT13,Less than 65 years,Females,2019,Asthma and status asthmaticus,0.52,Rate
Wien,AT13,Less than 65 years,Females,2020,Asthma and status asthmaticus,0.12,Rate
Wien,AT13,Total,Males,2011,All causes of death (A00-Y89) excluding S00-T98,1304.38,Rate
Wien,AT13,Total,Males,2012,All causes of death (A00-Y89) excluding S00-T98,1292.48,Rate
Wien,AT13,Total,Males,2013,All causes of death (A00-Y89) excluding S00-T98,1291.78,Rate
Wien,AT13,Total,Males,2014,All causes of death (A00-Y89) excluding S00-T98,1239.49,Rate
Wien,AT13,Total,Males,2015,All causes of death (A00-Y89) excluding S00-T98,1264.02,Rate
Wien,AT13,Total,Males,2016,All causes of death (A00-Y89) excluding S00-T98,1166.39,Rate
Wien,AT13,Total,Males,2017,All causes of death (A00-Y89) excluding S00-T98,1167.35,Rate
Wien,AT13,Total,Males,2018,All causes of death (A00-Y89) excluding S00-T98,1204.99,Rate
Wien,AT13,Total,Males,2019,All causes of death (A00-Y89) excluding S00-T98,1146.73,Rate
Wien,AT13,Total,Males,2020,All causes of death (A00-Y89) excluding S00-T98,1263.31,Rate
Wien,AT13,Total,Males,2011,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",41.51,Rate
Wien,AT13,Total,Males,2012,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",39.51,Rate
Wien,AT13,Total,Males,2013,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",39.29,Rate
Wien,AT13,Total,Males,2014,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",43.39,Rate
Wien,AT13,Total,Males,2015,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",39.05,Rate
Wien,AT13,Total,Males,2016,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",32.72,Rate
Wien,AT13,Total,Males,2017,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",40.61,Rate
Wien,AT13,Total,Males,2018,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",36.65,Rate
Wien,AT13,Total,Males,2019,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",30.02,Rate
Wien,AT13,Total,Males,2020,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",38.11,Rate
Wien,AT13,Total,Males,2011,"Malignant neoplasm of trachea, bronchus and lung",80.67,Rate
Wien,AT13,Total,Males,2012,"Malignant neoplasm of trachea, bronchus and lung",85.15,Rate
Wien,AT13,Total,Males,2013,"Malignant neoplasm of trachea, bronchus and lung",81.0,Rate
Wien,AT13,Total,Males,2014,"Malignant neoplasm of trachea, bronchus and lung",86.54,Rate
Wien,AT13,Total,Males,2015,"Malignant neoplasm of trachea, bronchus and lung",80.72,Rate
Wien,AT13,Total,Males,2016,"Malignant neoplasm of trachea, bronchus and lung",77.67,Rate
Wien,AT13,Total,Males,2017,"Malignant neoplasm of trachea, bronchus and lung",75.4,Rate
Wien,AT13,Total,Males,2018,"Malignant neoplasm of trachea, bronchus and lung",77.01,Rate
Wien,AT13,Total,Males,2019,"Malignant neoplasm of trachea, bronchus and lung",71.28,Rate
Wien,AT13,Total,Males,2020,"Malignant neoplasm of trachea, bronchus and lung",74.87,Rate
Wien,AT13,Total,Males,2011,Malignant melanoma of skin,7.62,Rate
Wien,AT13,Total,Males,2012,Malignant melanoma of skin,6.86,Rate
Wien,AT13,Total,Males,2013,Malignant melanoma of skin,7.56,Rate
Wien,AT13,Total,Males,2014,Malignant melanoma of skin,5.95,Rate
Wien,AT13,Total,Males,2015,Malignant melanoma of skin,5.88,Rate
Wien,AT13,Total,Males,2016,Malignant melanoma of skin,6.12,Rate
Wien,AT13,Total,Males,2017,Malignant melanoma of skin,7.04,Rate
Wien,AT13,Total,Males,2018,Malignant melanoma of skin,4.52,Rate
Wien,AT13,Total,Males,2019,Malignant melanoma of skin,5.24,Rate
Wien,AT13,Total,Males,2020,Malignant melanoma of skin,6.87,Rate
Wien,AT13,Total,Males,2011,Malignant neoplasm of breast,0.79,Rate
Wien,AT13,Total,Males,2012,Malignant neoplasm of breast,0.49,Rate
Wien,AT13,Total,Males,2013,Malignant neoplasm of breast,0.93,Rate
Wien,AT13,Total,Males,2014,Malignant neoplasm of breast,0.52,Rate
Wien,AT13,Total,Males,2015,Malignant neoplasm of breast,0.9,Rate
Wien,AT13,Total,Males,2016,Malignant neoplasm of breast,1.23,Rate
Wien,AT13,Total,Males,2017,Malignant neoplasm of breast,0.67,Rate
Wien,AT13,Total,Males,2018,Malignant neoplasm of breast,0.25,Rate
Wien,AT13,Total,Males,2019,Malignant neoplasm of breast,0.82,Rate
Wien,AT13,Total,Males,2011,Diabetes mellitus,45.51,Rate
Wien,AT13,Total,Males,2012,Diabetes mellitus,37.49,Rate
Wien,AT13,Total,Males,2013,Diabetes mellitus,39.84,Rate
Wien,AT13,Total,Males,2014,Diabetes mellitus,41.54,Rate
Wien,AT13,Total,Males,2015,Diabetes mellitus,51.35,Rate
Wien,AT13,Total,Males,2016,Diabetes mellitus,57.38,Rate
Wien,AT13,Total,Males,2017,Diabetes mellitus,51.04,Rate
Wien,AT13,Total,Males,2018,Diabetes mellitus,48.01,Rate
Wien,AT13,Total,Males,2019,Diabetes mellitus,42.28,Rate
Wien,AT13,Total,Males,2020,Diabetes mellitus,47.14,Rate
Wien,AT13,Total,Males,2011,Mental and behavioural disorders (F00-F99),20.44,Rate
Wien,AT13,Total,Males,2012,Mental and behavioural disorders (F00-F99),24.99,Rate
Wien,AT13,Total,Males,2013,Mental and behavioural disorders (F00-F99),22.93,Rate
Wien,AT13,Total,Males,2014,Mental and behavioural disorders (F00-F99),24.17,Rate
Wien,AT13,Total,Males,2015,Mental and behavioural disorders (F00-F99),20.7,Rate
Wien,AT13,Total,Males,2016,Mental and behavioural disorders (F00-F99),23.95,Rate
Wien,AT13,Total,Males,2017,Mental and behavioural disorders (F00-F99),31.51,Rate
Wien,AT13,Total,Males,2018,Mental and behavioural disorders (F00-F99),44.87,Rate
Wien,AT13,Total,Males,2019,Mental and behavioural disorders (F00-F99),31.11,Rate
Wien,AT13,Total,Males,2020,Mental and behavioural disorders (F00-F99),33.15,Rate
Wien,AT13,Total,Males,2013,Other mental and behavioural disorders (remainder of F00-F99),0.09,Rate
Wien,AT13,Total,Males,2014,Other mental and behavioural disorders (remainder of F00-F99),0.1,Rate
Wien,AT13,Total,Males,2016,Other mental and behavioural disorders (remainder of F00-F99),0.25,Rate
Wien,AT13,Total,Males,2017,Other mental and behavioural disorders (remainder of F00-F99),0.28,Rate
Wien,AT13,Total,Males,2018,Other mental and behavioural disorders (remainder of F00-F99),0.32,Rate
Wien,AT13,Total,Males,2019,Other mental and behavioural disorders (remainder of F00-F99),0.29,Rate
Wien,AT13,Total,Males,2020,Other mental and behavioural disorders (remainder of F00-F99),0.63,Rate
Wien,AT13,Total,Males,2011,Other ischaemic heart diseases,253.29,Rate
Wien,AT13,Total,Males,2012,Other ischaemic heart diseases,223.99,Rate
Wien,AT13,Total,Males,2013,Other ischaemic heart diseases,249.64,Rate
Wien,AT13,Total,Males,2014,Other ischaemic heart diseases,234.21,Rate
Wien,AT13,Total,Males,2015,Other ischaemic heart diseases,239.48,Rate
Wien,AT13,Total,Males,2016,Other ischaemic heart diseases,212.56,Rate
Wien,AT13,Total,Males,2017,Other ischaemic heart diseases,189.0,Rate
Wien,AT13,Total,Males,2018,Other ischaemic heart diseases,189.07,Rate
Wien,AT13,Total,Males,2019,Other ischaemic heart diseases,171.56,Rate
Wien,AT13,Total,Males,2020,Other ischaemic heart diseases,172.09,Rate
Wien,AT13,Total,Males,2011,Acute myocardial infarction including subsequent myocardial infarction,76.45,Rate
Wien,AT13,Total,Males,2012,Acute myocardial infarction including subsequent myocardial infarction,78.22,Rate
Wien,AT13,Total,Males,2013,Acute myocardial infarction including subsequent myocardial infarction,77.61,Rate
Wien,AT13,Total,Males,2014,Acute myocardial infarction including subsequent myocardial infarction,63.11,Rate
Wien,AT13,Total,Males,2015,Acute myocardial infarction including subsequent myocardial infarction,60.77,Rate
Wien,AT13,Total,Males,2016,Acute myocardial infarction including subsequent myocardial infarction,52.09,Rate
Wien,AT13,Total,Males,2017,Acute myocardial infarction including subsequent myocardial infarction,58.29,Rate
Wien,AT13,Total,Males,2018,Acute myocardial infarction including subsequent myocardial infarction,53.82,Rate
Wien,AT13,Total,Males,2019,Acute myocardial infarction including subsequent myocardial infarction,51.17,Rate
Wien,AT13,Total,Males,2020,Acute myocardial infarction including subsequent myocardial infarction,60.96,Rate
Wien,AT13,Total,Males,2011,Cerebrovascular diseases,59.38,Rate
Wien,AT13,Total,Males,2012,Cerebrovascular diseases,64.79,Rate
Wien,AT13,Total,Males,2013,Cerebrovascular diseases,65.07,Rate
Wien,AT13,Total,Males,2014,Cerebrovascular diseases,53.57,Rate
Wien,AT13,Total,Males,2015,Cerebrovascular diseases,58.32,Rate
Wien,AT13,Total,Males,2016,Cerebrovascular diseases,50.5,Rate
Wien,AT13,Total,Males,2017,Cerebrovascular diseases,54.11,Rate
Wien,AT13,Total,Males,2018,Cerebrovascular diseases,58.85,Rate
Wien,AT13,Total,Males,2019,Cerebrovascular diseases,54.67,Rate
Wien,AT13,Total,Males,2020,Cerebrovascular diseases,53.47,Rate
Wien,AT13,Total,Males,2011,Chronic lower respiratory diseases,49.6,Rate
Wien,AT13,Total,Males,2012,Chronic lower respiratory diseases,47.16,Rate
Wien,AT13,Total,Males,2013,Chronic lower respiratory diseases,49.42,Rate
Wien,AT13,Total,Males,2014,Chronic lower respiratory diseases,52.75,Rate
Wien,AT13,Total,Males,2015,Chronic lower respiratory diseases,48.88,Rate
Wien,AT13,Total,Males,2016,Chronic lower respiratory diseases,47.07,Rate
Wien,AT13,Total,Males,2017,Chronic lower respiratory diseases,51.68,Rate
Wien,AT13,Total,Males,2018,Chronic lower respiratory diseases,58.33,Rate
Wien,AT13,Total,Males,2019,Chronic lower respiratory diseases,64.41,Rate
Wien,AT13,Total,Males,2020,Chronic lower respiratory diseases,63.48,Rate
Wien,AT13,Total,Males,2011,Asthma and status asthmaticus,0.88,Rate
Wien,AT13,Total,Males,2012,Asthma and status asthmaticus,0.83,Rate
Wien,AT13,Total,Males,2013,Asthma and status asthmaticus,0.67,Rate
Wien,AT13,Total,Males,2014,Asthma and status asthmaticus,0.72,Rate
Wien,AT13,Total,Males,2015,Asthma and status asthmaticus,0.29,Rate
Wien,AT13,Total,Males,2016,Asthma and status asthmaticus,0.26,Rate
Wien,AT13,Total,Males,2017,Asthma and status asthmaticus,1.05,Rate
Wien,AT13,Total,Males,2018,Asthma and status asthmaticus,0.9,Rate
Wien,AT13,Total,Males,2019,Asthma and status asthmaticus,1.1,Rate
Wien,AT13,Total,Males,2020,Asthma and status asthmaticus,0.6,Rate
